,Unnamed: 0,id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count
2253,2253,13812621,Bed and breakfast in Dublin · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,44517733,Dublin City,53.31646,-6.28279,Private room,79.0,2,155,3
2254,2254,333950,Townhouse in Dublin · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,1607393,Dublin City,53.34199721059351,-6.27368487417698,Private room,108.0,2,263,2
2255,2255,767841307061956314,Rental unit in Balbriggan · ★4.33 · 1 bedroom · 2 beds · 1 bath,99204013,Fingal,53.618166306421706,-6.192961111664772,Entire home/apt,124.0,1,3,4
2256,2256,3188621,Condo in Dublin · ★4.51 · 1 bedroom · 1 bed · 1.5 shared baths,16158874,Dublin City,53.34213,-6.28813,Private room,79.0,3,211,1
2257,2257,35559705,Home in Dublin · ★4.89 · 2 bedrooms · 2 beds · 1 private bath,264096300,Dublin City,53.37918,-6.19214,Private room,135.0,2,193,2
2258,2258,707847129885560331,Rental unit in Dublin 9 · 2 bedrooms · 2 beds · 2 baths,444128497,Dublin City,53.36364,-6.25834,Entire home/apt,223.0,1,1,20
2259,2259,910767500579728911,Rental unit in Dublin · ★4.25 · 1 bedroom · 1 bed · 1 bath,103237729,Dublin City,53.39598763806756,-6.260758364496078,Entire home/apt,118.0,1,8,3
2260,2260,1020879887708413898,Home in Dublin 9 · ★New · 3 bedrooms · 3 beds · 2.5 baths,513091045,Dublin City,53.3762932495402,-6.232771179474292,Entire home/apt,232.0,1,0,1
2261,2261,948268985664002239,Rental unit in Dublin · 1 bedroom · 1 bed · 2 baths,9743940,South Dublin,53.269530455415286,-6.33549891102532,Entire home/apt,140.0,4,2,1
2262,2262,1016110812756038708,Rental unit in Dublin · ★4.20 · 1 bedroom · 1 bed · 1 bath,22790405,Dublin City,53.3276573232134,-6.226047731924927,Entire home/apt,109.0,1,5,4
2263,2263,574678373239336958,Condo in Farmleigh Woods · ★4.91 · 1 bedroom · 1 bed · 1 private bath,447343700,Fingal,53.36693572998047,-6.357919216156006,Private room,119.0,1,11,4
2264,2264,3009793,Rental unit in Dublin · ★4.50 · Studio · 1 bed · 1 bath,790601,Dublin City,53.33761,-6.32431,Entire home/apt,109.0,3,34,5
2265,2265,18752569,Home in Dublin · ★4.55 · 1 bedroom · 1 bed · 1.5 shared baths,129277539,Fingal,53.38452,-6.41035,Private room,59.0,3,124,2
2266,2266,843278978622791353,Home in Dublin · 1 bedroom · 2 beds · 1.5 shared baths,37264234,Dublin City,53.3978582542432,-6.235705574597841,Private room,130.0,1,0,1
2267,2267,793333622503118339,Rental unit in Dublin 6 · ★4.67 · 1 bedroom · 1 bed · 1 bath,10744024,Dublin City,53.32282907467973,-6.278655594692257,Entire home/apt,95.0,2,6,1
2268,2268,14711925,Bungalow in Sutton · ★4.83 · 1 bedroom · 2 beds · 2 shared baths,23860388,Fingal,53.383399963378906,-6.0947980880737305,Private room,90.0,2,88,2
2269,2269,714860110981768075,Condo in Dublin · 1 bedroom · 1 bed · 1 shared bath,148022584,Dublin City,53.3484,-6.27881,Private room,275.0,2,0,3
2270,2270,1007872080364425212,Home in Dublin · ★New · 1 bedroom · 1 bed · 1 shared bath,444128497,Dublin City,53.35970696687347,-6.246487407367273,Private room,55.0,1,1,20
2271,2271,893239621465182545,Home in Dublin 10 · ★4.50 · 1 bedroom · 1 bed · 1 bath,87217652,Dublin City,53.3431182,-6.3283564,Entire home/apt,100.0,3,4,1
2272,2272,1035653265519388006,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,148530868,Dublin City,53.38567621083749,-6.146498757752892,Private room,85.0,1,0,1
2273,2273,31605657,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,185902621,Dublin City,53.3354,-6.22371,Entire home/apt,100.0,1,0,9
2274,2274,9366403,Home in Dublin · ★4.95 · 1 bedroom · 1 bed · 1 private bath,48599639,Dn Laoghaire-Rathdown,53.28524,-6.13649,Private room,116.0,2,189,1
2275,2275,572866189892204764,Condo in Farmleigh Woods · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,447343700,Fingal,53.36693572998047,-6.357919216156006,Private room,93.0,1,71,4
2276,2276,951269937163860287,Tiny home in Dublin · ★4.92 · 1 bedroom · 2 beds · 1 bath,70553191,Fingal,53.37298159536816,-6.072947055066493,Entire home/apt,118.0,3,13,2
2277,2277,821583701183593980,Rental unit in Dublin 8 · ★4.33 · 1 bedroom · 1 bed · 1 bath,369624884,Dublin City,53.33870694562738,-6.284459705488948,Private room,124.0,3,3,5
2278,2278,54139954,Townhouse in Dublin 4 · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,25963264,Dublin City,53.3307,-6.25347,Private room,67.0,60,4,6
2279,2279,1006513214169747352,Rental unit in Dublin 8 · ★New · 1 bedroom · 1 bed · 1 bath,35789189,Dublin City,53.34552,-6.28412,Entire home/apt,110.0,7,0,1
2280,2280,827578795393324804,Home in Swords · ★5.0 · 1 bedroom · 1 bed · 1 private bath,331809340,Fingal,53.44209,-6.19748,Private room,88.0,1,47,1
2281,2281,826698431116320384,Home in Dublin 8 · ★4.86 · 2 bedrooms · 2 beds · 1 bath,96854605,Dublin City,53.34101648777104,-6.278576464934116,Entire home/apt,400.0,2,7,1
2282,2282,832686443468666882,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 bath,70154490,Dublin City,53.34561733926953,-6.266021131924763,Entire home/apt,124.0,1,0,41
2283,2283,837475237974477819,Rental unit in Dublin 1 · ★4.71 · 1 bedroom · 1 bed · 1 private bath,19594976,Dublin City,53.34863803451948,-6.24150255921285,Private room,124.0,2,7,1
2284,2284,690946495973335469,Home in Dublin · ★4.82 · 2 bedrooms · 2 beds · 1 bath,33353654,Dublin City,53.31632,-6.31025,Entire home/apt,132.0,2,17,13
2285,2285,839269228573589521,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 shared bath,125235460,Dublin City,53.3431991,-6.2901515,Shared room,50.0,2,1,1
2286,2286,844854858387753250,Guesthouse in Blackrock · ★5.0 · 1 bedroom · 2 beds · 1 bath,36746244,Dn Laoghaire-Rathdown,53.2997153,-6.1727222,Entire home/apt,124.0,7,3,1
2287,2287,969506742435187454,Home in Swords · 1 bedroom · 1 bed · 1.5 baths,512179379,Fingal,53.44469653694465,-6.233113583074667,Private room,80.0,15,0,14
2288,2288,42973665,Rental unit in Dublin · ★4.78 · 1 bedroom · 1 bed · 1 bath,12036741,Dublin City,53.32596,-6.2727,Entire home/apt,81.0,14,36,17
2289,2289,29147405,Home in Dublin 18 · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,208500063,Dn Laoghaire-Rathdown,53.2756,-6.19068,Private room,85.0,2,82,3
2290,2290,915129694868908286,Rental unit in Blackrock · ★4.59 · 1 bedroom · 1 bed · 1 bath,71118010,Dn Laoghaire-Rathdown,53.29707126189004,-6.1651687921896645,Entire home/apt,122.0,2,17,1
2291,2291,908492555916880634,Guesthouse in Dublin 1 · ★4.70 · 1 bedroom · 1 bed · 1 bath,515557153,Dublin City,53.35094157439102,-6.244389452040196,Private room,94.0,1,10,9
2292,2292,9160181,Condo in Dalkey · ★4.93 · 1 bedroom · 1 bed · 1 bath,14050810,Dn Laoghaire-Rathdown,53.27096,-6.12009,Entire home/apt,139.0,2,381,1
2293,2293,7706953,Home in Monkstown · ★4.84 · 1 bedroom · 1 bed · 1 private bath,39920013,Dn Laoghaire-Rathdown,53.29047393798828,-6.153179168701172,Private room,60.0,2,55,1
2294,2294,37557193,Home in Killiney · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,27402530,Dn Laoghaire-Rathdown,53.27382659912109,-6.1223320960998535,Private room,90.0,2,122,1
2295,2295,50176184,Home in Dublin · ★4.56 · 5 bedrooms · 5 beds · 2 baths,17631809,Dn Laoghaire-Rathdown,53.25359,-6.12207,Entire home/apt,821.0,4,9,1
2296,2296,852812946619899758,Guesthouse in Dublin 8 · ★4.50 · 1 bedroom · 2 beds · 1 private bath,506556289,Dublin City,53.33873730000001,-6.302571100000001,Private room,135.0,2,4,4
2297,2297,616497624417221439,Guest suite in Dublin 4 · ★5.0 · 1 bedroom · 1 bed · 1 bath,456776147,Dublin City,53.33874,-6.23447,Entire home/apt,124.0,14,12,3
2298,2298,961075418665257590,Rental unit in Dublin · ★4.85 · 1 bedroom · 1 bed · 1 bath,8673628,Fingal,53.3773837,-6.401307999999999,Private room,95.0,1,27,1
2299,2299,636000847564827196,Home in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 bath,331696442,Dublin City,53.336182,-6.27548,Entire home/apt,124.0,30,15,1
2300,2300,42036602,Home in Dublin 3 · 1 bedroom · 1 bed · 1 shared bath,96215372,Dublin City,53.3622,-6.21066,Private room,104.0,1,0,1
2301,2301,888380348920481065,Home in Dublin 8 · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,16620272,Dublin City,53.33346,-6.27773,Private room,116.0,4,10,3
2302,2302,756290717654174810,Home in Blackrock · ★4.65 · 2 bedrooms · 3 beds · 2 baths,117897765,Dn Laoghaire-Rathdown,53.30985,-6.19705,Entire home/apt,275.0,2,26,1
2303,2303,9111307,Home in Glasnevin · ★4.93 · 6 bedrooms · 13 beds · 2 baths,200189,Dublin City,53.37833,-6.26803,Entire home/apt,1036.0,2,95,4
2304,2304,26249336,Home in Dublin 3 · ★5.0 · 3 bedrooms · 4 beds · 3 baths,171669223,Dublin City,53.36746,-6.22398,Entire home/apt,700.0,2,10,1
2305,2305,921680605073073237,Home in Dublin 24 · ★4.87 · 2 bedrooms · 2 beds · 1.5 shared baths,126259515,South Dublin,53.30459621507002,-6.3633878690852494,Private room,80.0,1,23,2
2306,2306,718373337564254857,Home in Dublin · ★3.33 · 1 bedroom · 1 bed · 1 shared bath,444128497,Dublin City,53.36085,-6.24701,Private room,39.0,1,3,20
2307,2307,716235690186290987,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 private bath,359355193,Dublin City,53.33750269755072,-6.28461554646492,Private room,131.0,15,0,1
2308,2308,922309743433880851,Rental unit in Dublin 2 · 2 bedrooms · 3 beds · 1 bath,241681508,Dublin City,53.33292,-6.25941,Entire home/apt,124.0,1,0,2
2309,2309,921690364013300399,Home in Dublin 3 · ★5.0 · 1 bedroom · 2 beds · 1 private bath,452417145,Dublin City,53.369811,-6.202575299999999,Private room,124.0,2,4,2
2310,2310,637672317605004221,Home in Blanchardstown · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,39030238,Fingal,53.3876,-6.37493,Private room,103.0,1,42,1
2311,2311,51858995,Guest suite in Dublin 22 · ★4.0 · Studio · 2 beds · 1 bath,102734317,South Dublin,53.34178,-6.39133,Entire home/apt,139.0,2,10,2
2312,2312,37379391,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,185902621,Dublin City,53.3354,-6.22371,Entire home/apt,100.0,1,0,9
2313,2313,51972657,Guest suite in Dublin 4 · ★4.97 · 1 bedroom · 1 bed · 1 bath,149929711,Dublin City,53.33202,-6.21946,Entire home/apt,85.0,2,126,1
2314,2314,53078773,Condo in Dublin · ★4.66 · 1 bedroom · 2 beds · 1 private bath,31360562,Fingal,53.39361,-6.37353,Private room,54.0,1,104,1
2315,2315,881132191149443610,Home in Dublin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,66300555,Dublin City,53.31791579200741,-6.275416313540355,Entire home/apt,431.0,3,4,1
2316,2316,718824367307450115,Rental unit in Dublin 9 · 1 bedroom · 1 bed · 1 bath,444128497,Dublin City,53.36489,-6.25847,Entire home/apt,130.0,1,0,20
2317,2317,718838544058341801,Rental unit in Dublin 9 · 1 bedroom · 1 bed · 1 bath,444128497,Dublin City,53.36517,-6.25659,Entire home/apt,163.0,1,0,20
2318,2318,721029714112925119,Home in East Wall · ★4.83 · 1 bedroom · 1 bed · 1 private bath,23937117,Dublin City,53.35242,-6.23801,Private room,124.0,2,12,1
2319,2319,720314274598338763,Rental unit in Dublin 8 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,66455328,Dublin City,53.33675,-6.32325,Private room,124.0,1,4,1
2320,2320,883818084032104370,Home in Dublin 3 · 4 bedrooms · 4 beds · 1.5 baths,18299786,Dublin City,53.36257744333868,-6.185516178365634,Entire home/apt,124.0,3,1,1
2321,2321,730335669318539970,Rental unit in Dublin · ★4.64 · 1 bedroom · 1 bed · 1 private bath,8474506,Dublin City,53.35398,-6.29774,Private room,100.0,2,11,1
2322,2322,10600660,Rental unit in Ireland · ★4.94 · 2 bedrooms · 3 beds · 2 baths,37345570,Dublin City,53.34277,-6.23202,Entire home/apt,186.0,60,96,9
2323,2323,867623575884623174,Rental unit in Dublin 18 · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,357513352,Dn Laoghaire-Rathdown,53.2582452418716,-6.221462264657021,Private room,69.0,1,4,2
2324,2324,891893810109244134,Condo in Dublin 8 · 1 bedroom · 1 bed · Shared half-bath,430256289,Dublin City,53.342774324010406,-6.271696288885504,Private room,72.0,4,1,1
2325,2325,3951360,Home in Rush · ★4.84 · 1 bedroom · 3 beds · 2 shared baths,19377734,Fingal,53.51934,-6.1036,Private room,99.0,1,180,4
2326,2326,13351813,Home in Dublin · 1 bedroom · 1 bed · 1 bath,28045223,Dublin City,53.35796,-6.26648,Private room,124.0,20,0,1
2327,2327,52888993,Bed and breakfast in Dublin · ★4.60 · 1 bedroom · 2 beds · 1 private bath,428060553,Fingal,53.38374,-6.06048,Private room,110.0,1,10,4
2328,2328,14820186,Home in Dublin · ★4.92 · 1 bedroom · 1 bed · 1 private bath,57639869,Dn Laoghaire-Rathdown,53.24556,-6.14246,Private room,55.0,5,62,1
2329,2329,1026084003080319221,Guesthouse in Swords · ★New · Studio · 2 beds · 1 shared bath,441686258,Fingal,53.44273899887064,-6.229055268743048,Shared room,67.0,5,0,23
2330,2330,950513205138268368,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 bath,419908783,Dublin City,53.34525,-6.23654,Private room,129.0,2,6,1
2331,2331,937018237170758934,Home in Clongriffin · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,526101561,Dublin City,53.407387,-6.155962,Private room,100.0,1,17,1
2332,2332,51243476,Home in Donabate · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,409515033,Fingal,53.49317,-6.16153,Private room,70.0,1,64,2
2333,2333,733084144202784244,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 1 bath,482726807,Dublin City,53.33861,-6.2424,Entire home/apt,124.0,2,9,2
2334,2334,982580654724895943,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,284316494,Dublin City,53.32855167327978,-6.220100406023386,Entire home/apt,103.0,1,2,2
2335,2335,826729012057126579,Rental unit in Dublin · ★4.79 · 2 bedrooms · 4 beds · 2 baths,368227087,Dublin City,53.39432647400013,-6.262184876526603,Entire home/apt,193.0,2,29,1
2336,2336,985472506226887065,Home in Dublin · 1 bedroom · 1 bed · 1.5 shared baths,31147123,Dublin City,53.37776374313044,-6.172379565061289,Private room,100.0,2,1,2
2337,2337,981738378707742916,Home in Dublin · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,2306599,Dn Laoghaire-Rathdown,53.28153,-6.18549,Entire home/apt,155.0,2,3,1
2338,2338,6637187,Rental unit in Dublin · ★4.43 · 1 bedroom · 2 beds · 1 bath,25682541,Dublin City,53.34324,-6.28912,Entire home/apt,80.0,30,370,3
2339,2339,792460842686782090,Rental unit in Terenure · ★4.25 · 1 bedroom · 2 beds · 1 bath,70154490,Dublin City,53.31007549858887,-6.278235727603306,Entire home/apt,110.0,14,4,41
2340,2340,826800381728498337,Rental unit in Merrion · ★4.82 · 1 bedroom · 1 bed · 1 bath,501070822,Dn Laoghaire-Rathdown,53.312185,-6.204987,Entire home/apt,165.0,2,22,1
2341,2341,985442944004646010,Home in Dublin · 1 bedroom · 1 bed · 1.5 shared baths,31147123,Dublin City,53.3787860108006,-6.17167878895998,Private room,93.0,2,1,2
2342,2342,665272029312523944,Condo in Dublin · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,19313028,Dublin City,53.34884,-6.27712,Private room,124.0,2,36,2
2343,2343,688918819720882470,Condo in Dublin 4 · 2 bedrooms · 2 beds · 1 bath,121088890,Dublin City,53.32456,-6.21347,Entire home/apt,124.0,7,0,4
2344,2344,1019464642279193159,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,545379842,Dublin City,53.40196,-6.16636,Private room,75.0,2,0,1
2345,2345,734897482064634643,Home in Dublin · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,6863764,Fingal,53.39955,-6.14708,Private room,124.0,2,16,2
2346,2346,747167119104954131,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 1 private bath,266020960,Dublin City,53.336971,-6.273718,Private room,124.0,2,2,1
2347,2347,558796893662436203,Condo in Dublin · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,7006153,Dn Laoghaire-Rathdown,53.27702,-6.21055,Private room,106.0,2,18,1
2348,2348,837599207607263993,Serviced apartment in Donnybrook · 2 bedrooms · 2 beds · 2 baths,258709744,Dublin City,53.319052,-6.233817,Entire home/apt,105.0,1,0,8
2349,2349,695446072639065284,Condo in Dublin · ★4.84 · 1 bedroom · 1 bed · 1 bath,226887931,Dublin City,53.34554317983488,-6.254820034918214,Entire home/apt,214.0,3,51,1
2350,2350,20831067,Rental unit in Dublin · 1 bedroom · 1 bed · 1 shared bath,27277595,Fingal,53.40406,-6.3062,Private room,100.0,1,1,1
2351,2351,796200583053431214,Home in Dublin · ★4.86 · 2 bedrooms · 3 beds · 2.5 baths,49269911,Fingal,53.38757,-6.0671,Entire home/apt,400.0,2,14,3
2352,2352,45683271,Serviced apartment in Dublin · ★4.32 · Studio · 1 bed · 1 bath,234243,Dublin City,53.33462953263973,-6.256739678131553,Entire home/apt,147.0,3,22,43
2353,2353,747155813705085262,Condo in Dublin · ★4.76 · 1 bedroom · 1 bed · 1 private bath,241633654,Dublin City,53.3387,-6.25126,Private room,160.0,1,25,4
2354,2354,38338384,Home in Hunters Wood · ★4.59 · 3 bedrooms · 1 bath,64018405,South Dublin,53.26882,-6.327,Entire home/apt,209.0,1,21,2
2355,2355,864495839657625348,Rental unit in Dublin · Studio,439384009,South Dublin,53.26452675701216,-6.31714783340987,Private room,45703.0,1,0,1
2356,2356,897078113179447864,Home in Dublin · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,2673136,Dn Laoghaire-Rathdown,53.2858402,-6.1232693,Entire home/apt,480.0,3,3,1
2357,2357,14332497,"Rental unit in  Swords, · ★4.73 · Studio · 1 bed · 0 shared baths",67046877,Fingal,53.45468,-6.22028,Private room,60.0,20,149,1
2358,2358,13093955,Bed and breakfast in Dublin · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,44517733,Dublin City,53.31784,-6.2814,Private room,99.0,2,104,3
2359,2359,23247862,Condo in Dublin · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,88500418,Dublin City,53.35094,-6.25326,Entire home/apt,160.0,4,47,2
2360,2360,40607524,Rental unit in Garristown · ★5.0 · 2 bedrooms · 2 beds · 1 bath,76801508,Fingal,53.54758,-6.40109,Entire home/apt,116.0,4,93,1
2361,2361,949258441828312670,Rental unit in Dublin 8 · ★4.83 · 3 bedrooms · 4 beds · 2 baths,492109525,Dublin City,53.34102,-6.31557,Entire home/apt,289.0,1,6,5
2362,2362,44440667,Rental unit in Dublin · ★New · 1 bedroom · 1 bed · 1 bath,18160996,Dublin City,53.34895,-6.26062,Private room,169.0,2,0,1
2363,2363,977264924509744108,Rental unit in Dublin · 2 bedrooms · 2 beds · 1 bath,103237729,Fingal,53.39433370419251,-6.374904066324234,Entire home/apt,258.0,1,1,3
2364,2364,1028781402922233519,Rental unit in Dublin 8 · ★New · 2 bedrooms · 3 beds · 1.5 baths,26224119,Dublin City,53.33717,-6.2929,Entire home/apt,144.0,1,0,2
2365,2365,897949904866626494,Home in Dublin · ★4.70 · 2 bedrooms · 2 beds · 1 bath,483024454,Dublin City,53.32117143995224,-6.245319732251215,Entire home/apt,158.0,3,9,51
2366,2366,1045507784774046580,Rental unit in Dublin 10 · ★New · 1 bedroom · 2 beds · 1 private bath,514442449,Dublin City,53.34135134666175,-6.320379469319577,Private room,67.0,1,0,4
2367,2367,971784606179628419,Home in Kimmage · 1 bedroom · 1 bed · 1 bath,264267726,Dublin City,53.31903836097893,-6.297423638717572,Private room,82.0,1,0,1
2368,2368,825245441773765730,Rental unit in Dublin 8 · ★4.93 · 1 bedroom · 1 bed · 1 private bath,405715301,Dublin City,53.3405237252744,-6.269942852915936,Private room,120.0,3,14,1
2369,2369,978023855627017792,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,105851083,Dublin City,53.32862,-6.26975,Entire home/apt,95.0,15,2,1
2370,2370,51337895,Condo in Dublin 8 · ★4.19 · 1 bedroom · 2 beds · 1.5 baths,17936827,Dublin City,53.34484,-6.28088,Entire home/apt,99.0,2,16,2
2371,2371,981170337354455812,Condo in Dublin 10 · ★4.70 · 1 bedroom · 1 bed · 1 bath,357184729,Dublin City,53.33674550000001,-6.3799196,Private room,46.0,1,10,1
2372,2372,887658127774467662,Rental unit in Dublin · 3 bedrooms · 1 bed · 1 private bath,125992899,Dn Laoghaire-Rathdown,53.276012962083605,-6.216760652813651,Private room,86.0,1,0,1
